98	5.719	118.12263	Unknown	[M+NH4]+	adduct linked to 121_[M+Na]+; similar chromatogram in higher mz_130	0.6	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	42.96	190715_Poo_TruePooFK180310_Fullpos240	118.12263:914150 119.12598:24213 120.12934:22668		57.1	20.3	28.3	6.2	11	35.7	10.5	19.6	37.1	37.9	19.8	36.8	184.3	15.8	23.1	20.6	61.6	38.3	59.4	37.8	68.9	53.5	60.3	74.5	48.3	30.6	41.7	31.9	30.2	34.8	35.7	63.7	65.2	39.1	48	1.4	37.5	21.5	20.9	25.9	4.9	0.6	4	11.2	5.2	1.9	12.1	5.1	11.3	2.2
99	5.878	118.15388	Unknown	[M+H]+		0.4	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	751.87	190715_Smp_FK180310S62C1-25m_C	118.15388:491928 119.15723:0 120.16059:0		0	1.8	26.1	25.1	101.6	45.4	36.4	26.8	2242.7	71.9	10.2	73	202.8	0	7.2	17.5	10.3	1224.5	89.2	11.7	153.3	2879.8	28.6	27.5	68.3	16.6	59.1	113.5	4.2	9.9	5.2	2.8	8.4	18.6	10.2	57.9	2569.4	0.6	32.9	5.6	1864.2	0	20	6.8	0	0	109.4	3.3	3120.9	1.8
100	5.915	118.18135	Unknown	[M+H]+		0.36	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	1036.17	190715_Smp_FK180310S62C1-25m_C	118.18135:434853 119.1847:0 120.18806:0		0	22	66.7	85.9	13.6	16.6	16.6	1604.1	42.3	54.7	8	51.4	93.4	1.1	4.5	46.9	47.6	23.2	8697.1	43.5	133.2	45.3	42.1	23.1	86.2	30.1	57.8	74.4	1502.4	3.5	1076.1	62.6	60	2937.1	41	37.1	15.1	9.3	9.3	2317.4	1.1	23.2	48.9	18.1	1.3	1.4	31.1	11.6	25.2	11
101	5.943	118.41838	Unknown	[M+H]+	ion correlated with 91	0.74	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	806.45	190715_Smp_FK180310S62C1-25m_C	118.41838:517728 119.42173:0 120.42509:0		2.6	74.1	3087.7	134.5	7.3	101.7	25.4	2037.4	73.2	4436.7	29.8	48.1	136.5	1825.8	1656.3	51.9	2601.5	32.7	404.8	75.6	108.3	33.1	84.7	1192.7	75	1246.8	27.9	160.9	57.4	3.7	43.2	87.5	48.4	88.7	49.9	88.6	105.1	16.4	50.4	3306.7	1426.9	1517.6	45.4	58.8	0	0	1714.6	1677.9	61.9	50.4
102	9.715	119.98782	Unknown	[M+H]+		0.2	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	13.76	190715_Blk_KM1906U14-Blk_C	119.98782:99604 120.99117:12718 121.99453:23895		14.7	5.8	0.6	0	1	3.2	1.7	7.4	18.5	3.6	2.1	1.2	0.7	1.9	0.7	2.5	9.6	0.7	2.5	6	2.9	2	2.7	2	7.7	17.1	2.6	2.3	2.8	14.2	9.2	0.4	3.8	2.9	3.9	1.4	9.1	6.3	0.6	20.2	0	0.7	14.1	3.8	0	0	14.1	1.5	16.1	1.2
103	5.652	119.9916	Unknown	[M+H]+	similar chromatogram in higher mz_365	0.68	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	42.58	190715_Std_4uMStdsMix2InH2O_2	119.9916:161111 120.99495:0 121.99831:149296		25.5	1.3	0	0	14.8	26.1	17.7	40.4	35.8	58.2	20.8	24	16.1	14.5	21.5	25.4	26.7	56	28.2	28.6	72.3	52.5	54.5	42.3	34.2	28.5	42.2	48.1	49.9	34.7	32.1	47.9	39	57.5	42.6	34	31.4	44.7	61.2	36.2	1.4	1.6	1.7	1.1	61.5	60.7	59.1	48	0	0
104	8.388	120.02402	Unknown	[M+H]+		0.26	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	9.58	190715_Smp_FK180310S64C1-25m_A	120.02402:130062 121.02737:0 122.03073:0		0.5	2.2	0.3	0.4	1.8	2.6	1.8	2.4	1.2	0.6	1.3	1.1	0.9	0.6	0.5	4.2	2.3	3.4	5.7	7.4	9.5	2.9	11	17.7	11	1.2	0.3	5.7	3	2.7	3.8	11	0.3	0.9	1	11.6	5.6	1	10.3	6.1	1.2	1.1	1.1	1.6	2.5	7.7	8.1	7.8	1.4	0.8
105	3.864	120.03261	Unknown	[M+H]+		0.7	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	12.46	190715_Smp_FK180310S62C1-DCM_B	120.03261:173736 121.03596:131175 122.03932:15242		11	0.4	1	13.8	2.2	1.1	1.1	11.1	9.3	7.7	2.6	4.8	28.7	5.5	7.8	11.7	18.1	9.2	24.7	6.2	17	14.9	13.5	7.4	17.1	10.6	13.8	16.2	8.9	9.2	6.8	12.2	11.4	12.1	10.2	24.5	19.7	7.5	11.7	15.2	2.5	0.4	0.4	0.5	0.3	0.4	6.7	4.2	3.9	4.3
106	9.886	120.0658	w/o MS2:Ingalls_Homoserine	[M+H]+		0.52	False	11.32	120.0658					530	True	True	False		False	False	null	null	100	100	null	null	null	31.11	190715_Std_4uMStdsMix1InH2O_1	120.0658:3547904 121.06915:235864 122.07251:1617064		0.6	17.9	12.5	7.6	1.1	0.5	1.1	8.2	4.5	4.6	0.4	1	0.5	7.8	0.5	2.5	5.8	0.7	11.4	2.4	33.6	10	2.5	7.1	1.7	12.3	11.2	15.3	0.1	0.8	1.6	13.3	4	4.4	1.3	7.4	6.3	2.6	4.1	8.1	212.4	101.4	95.5	121.9	2.1	0.6	16.8	18.4	24.6	19.4
107	4.55	120.08093	Unknown	[M+H]+		0.9	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	62.48	190715_Std_4uMStdsMix1InMatrix_1	120.08093:5435515 121.08428:893343 122.08764:3151801		1.3	77.5	111.6	104.6	126	2.1	0.3	35	21	23.2	13.7	5.9	42.3	14.8	7.6	9.6	39.7	18.4	94.9	20.2	90.5	29.7	24.9	19.9	31.3	14.2	23.5	20.2	23.9	12.5	13	18	12.5	18.3	14	63.8	60.9	11.1	18.3	24.3	320.2	307.6	272.6	401.2	0.7	1.1	40.2	45.7	61.6	51.5
108	5.194	120.09069	Unknown	[M+H]+		0.28	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	63.66	190715_Smp_FK180310S64C1-25m_C	120.09069:2141259 121.09404:404106 122.0974:3923112		3.2	7.1	0.6	0.6	1.1	1.4	0.8	0.9	1.9	113.2	39.7	0.7	226.2	13.1	0.5	2	0.4	67.5	298	0.1	0.8	0.9	0.9	0.2	147.6	0.2	1.7	0.4	1	28.9	1.3	0.4	66.9	93	0.9	1	85.1	1.2	1.4	0.2	433.2	357	3.2	413.6	0.5	1.8	53.2	3.6	4.9	4.4
109	19.615	120.97256	Unknown	[M+H]+		0.5	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	276.26	190715_Poo_TruePooFK180310_DDApos20	120.97257:3863748 121.97592:480640 122.97928:530074	52.47317:6624 55.90266:5853 62.98254:39775 65.37206:6726 66.86491:6778 73.66428:6561 88.05399:6779 89.02136:6507 90.40752:6869 93.0704:30351 99.58666:5616 105.07027:32016 120.97252:16748 121.08883:11784	732.1	11.3	1.8	5.4	532.3	752.2	407.9	8.9	81	162.5	0.9	1.5	991.4	0.2	2	8.1	2.3	431.5	3.4	199.2	180.7	1.8	435.8	3.4	174.5	54.7	64.5	2.1	508.8	110.8	2.9	0.3	0.7	6	40	3.3	635.3	536.8	0.2	0.8	7.1	3.7	8.7	0.9	10.9	0.2	10.3	0.7	12.6	7.1
110	7.13	121.03192	Unknown	[M+H]+	similar chromatogram in higher mz_574; similar chromatogram in higher mz_337	0.96	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	768.52	190715_Std_4uMStdsMix2InMatrix_1	121.03192:76044336 122.03527:3921659 123.03863:25340356		44	1641.1	1279.4	1787.8	8	5.4	15.6	12.4	288.6	953.5	717.1	955.1	869.3	446.8	280.9	425.9	1672.1	1187	700.5	120.9	567.5	349.8	997.2	661.5	853.5	150.6	214.8	254.1	325.5	286	372.1	202.4	120.2	192.5	432.7	876	756.1	97.7	331.8	371.1	0.2	0.1	756.9	26.5	2908.8	2908.8	2060.9	4677.6	656.4	1068.3
111	3.208	121.03989	Unknown	[M+H]+		0.56	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	40.59	190715_Poo_TruePooFK180310_DDApos35	121.0399:956429 122.04325:56466 123.04661:5382382	52.04832:7125 53.71286:7081 53.93785:7220 59.33487:7224 63.60608:7476 66.03455:23363 69.36604:6168 70.14379:7500 70.16018:7790 72.27928:8139 76.5512:6615 79.05492:37478 91.05476:29494 93.04529:469396 93.07047:105240 93.28948:7172 95.04967:19348 105.07034:124750 116.32906:7002 119.08582:23018 121.0399:1459446 121.06506:48961 121.07617:14856 121.0888:55688 121.10145:231085	31.9	0.2	20.9	31.7	24.4	66.7	20.6	28.1	15.6	58.2	12.5	66	30.6	22.3	12.9	17	6.5	55.5	27	18.7	18.1	50.7	27.9	26.7	19.7	16.6	23.9	4.8	51.1	24.3	127.8	21.2	14.2	111	58.5	14.8	38.9	64.5	22.6	25.7	0.1	0.2	12.5	8.2	0.5	0.7	1.1	46.3	48.9	14.3
112	3.157	121.03994	Unknown	[M+H]+	adduct linked to 263_[M+CH3OH+H]+	0.42	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	32.2	190715_Poo_TruePooFK180310_DDApos20	121.03994:893584 122.04329:72513 123.04665:4312618	50.15688:6924 51.56089:7429 54.39444:6748 63.01947:6722 65.87602:6465 66.03458:25066 68.12359:6880 71.006:7007 79.01479:7371 79.05489:31932 86.52484:7325 91.05468:23153 93.04529:417979 93.07041:78116 95.0498:14603 96.1185:8914 103.0547:9590 105.07036:83250 107.40433:7022 119.08608:17550 120.29234:8040 120.97232:7285 121.03992:1445009 121.06507:28667 121.07619:10725 121.08884:67696 121.10146:168059	0.2	25.2	20.7	35.2	58.5	10.4	22.9	40.4	35.1	12.6	47.9	34.3	56.1	48.7	14.3	25.6	25	14.4	26.5	19.4	20.3	44	31.9	31.6	21.5	7.7	11.7	24.6	52.9	30.8	99	30.4	30.1	97.3	63.8	44.6	39.4	17.4	21	37.5	0.4	0.2	0.5	0.2	0.6	0.5	37.9	0.4	0.5	0.6
113	9.684	121.06837	Unknown	[M+H]+	adduct linked to 194_[M+NH4]+	0.5	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	30.65	190715_Poo_TruePooFK180310_DDApos20	121.06847:896270 122.07182:94080 123.07518:653532	56.0105:6285 59.04993:130712 61.01145:7616 63.02707:524937 64.82587:6781 71.20941:6505 92.47932:6795 93.07044:11773 105.07027:10740 120.08103:7725 121.06847:403837 121.07653:22938 121.08884:106340	0.2	76.8	24.6	32.2	60.2	61	58.2	2.7	2	2.5	59	59.4	44.8	12.5	6.9	10.8	72.1	53.9	0.4	2.6	0.4	1.7	2.8	1.9	2.3	2.4	1.9	6.5	2.3	12.3	1.8	0.2	2.1	2.7	2	0.4	2.1	2	2.6	14.1	0.4	0.5	2.3	5.8	22.9	15.5	12.8	17.2	8.2	16.2
114	7.845	122.00654	Unknown	[M+H]+		0.2	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	6.5	190715_Std_H2OinMatrix_2	122.00654:1228344 123.00989:567076 124.01325:583629		0.3	0.7	6.8	1.9	0.5	0.8	0.4	8.4	10.7	4.2	0.3	0.2	0.1	2	7.1	0.5	3.1	2	1.9	0.5	0.4	2.7	1.6	1.6	8.6	3.7	3.2	2.1	2.1	3.7	5.1	1	6.3	2.2	4.8	1.2	1.6	1.4	1.5	1.8	0.4	0.8	1	0.1	0.2	0.6	0.1	0.2	9.4	7
115	19.646	122.00655	Unknown	[M+Na]+	adduct linked to 188_[M+K]+	0.7	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	30.97	190715_Poo_TruePooFK180310_DDApos35	122.00655:3762563 123.0099:574073 124.01326:712932	52.04471:8384 53.59018:7886 53.79355:9768 56.75957:7987 62.98253:9932 64.01653:26087 67.03677:8745 67.48345:7082 70.28217:7166 72.7771:7049 73.7227:7407 79.00914:6887 79.05483:18292 80.98033:37252 81.07052:8213 93.97984:8538 98.99081:176422 100.97179:8296 117.00112:13314 120.59512:7648 121.08887:7697 121.97321:9337 122.0603:18397 122.07164:28962	32.5	11.6	2	5.8	84.5	30.3	15.6	25.8	31.1	13.7	8.5	8.1	134.2	0.6	2.2	2.6	7.3	63.9	2.1	37.9	36.1	3.5	72.5	9	32.2	16.3	17.5	2.2	68.9	23.1	19	5.5	24.4	2.2	19.3	3.8	76.4	78.4	62.1	0.5	4.7	16.2	6.5	0.9	7	0.9	4.9	1.6	2.3	3.6
116	13.501	122.00658	Unknown	[M+H]+		0.22	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	8.96	190715_Smp_FK180310S64C1-25m_C	122.00658:1507850 123.00993:440297 124.01329:622928		0.4	0.5	1.9	4.4	0	0.1	20.4	0.3	6.1	0.8	0.1	0.2	0.1	0.4	5.2	2.2	10.1	0.3	1	0	0.1	2.8	0.2	0.1	14.6	1.4	4.2	0.3	0.4	0.3	7.7	0.1	4.1	10.4	7.3	0.1	0	0.7	0.4	0.2	0	13.7	0.2	0.4	0.6	0.4	0.1	0.1	0.2	0.4
117	9.842	122.00659	Unknown	[M+H]+		0.38	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	7.27	190715_Poo_TruePooFK180310_Full2	122.00659:1473544 123.00994:204023 124.0133:432051		0.1	0.2	0.5	0.6	0.4	0.1	2.5	0.3	17.2	8.9	0.4	0.5	0.1	0.1	0.9	0.4	0.8	4.8	0.2	4.3	4	11.4	11.7	6.1	0.7	6.4	3.8	7.8	1.6	18	8.5	0	0.5	1.2	7.3	12	10.8	1	0.3	6	0.3	6	4.9	6	0.4	0.1	18.4	12.2	5.1	9.8
118	7.362	122.09661	Unknown	[M+H]+		0.8	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	10.39	190715_Smp_FK180310S62C1-25m_B	122.09661:6215280 123.09996:2835937 124.10332:1141727		10.9	0.8	15.1	11.3	1.6	1.2	1.7	11.7	9.6	5.8	0.4	5.2	9	16	3.6	3.8	12.1	13.7	8.7	10.7	12.8	8.9	12.5	10.5	8.3	13.1	8.8	6.2	7.3	5.3	7.8	6.8	11.5	10.6	6.9	9.6	18.2	9.9	14.3	10.7	1.6	1	12.5	9.9	0.7	0.7	9.3	18.1	10.8	11.5
119	7.557	122.10843	Unknown	[M+H]+		0.62	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	72.21	190715_Poo_TruePooFK180310_DDApos35	122.10847:4409166 123.11182:3021855 124.11518:777238	56.66252:8335 68.91586:7843 75.51029:7414 75.756:7262 76.10345:801992 78.51219:8356 79.05492:50114 81.07049:33229 93.07042:9920 94.07381:11114 95.06089:12223 98.99082:11425 104.07113:19907 106.06576:9327 106.07368:14039 107.07345:41085 121.08872:18996 122.09664:9404302	10	10.5	70.6	50.7	65.6	29.9	40.8	103	92.9	69.9	82.6	35.1	103.5	94.4	51.4	37.2	76.7	52.8	44.3	116.9	146.7	69.5	74.6	81.2	98.8	85.9	48.8	98.7	68.5	52.7	83.8	99.9	64.5	46.6	62.1	95.3	77.8	16.2	90.2	63.3	17.7	14.2	94.9	3.8	2.4	17	24.6	70.5	18.8	2.6
120	19.742	122.97015	Unknown	[M+H]+		0.32	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	69.86	190715_Smp_FK180310S64C1-25m_C	122.97015:696409 123.9735:107161 124.97686:0		86	2	1.6	1.7	2.1	4.7	6.3	1.3	61	54	2.5	111.6	128.6	0.9	1.9	1.2	0.4	102.8	0.1	64.4	53.3	1.9	77.9	2.6	63.2	46.3	56.1	1.4	98.3	12	66.2	0.6	1.2	3.2	38	0.9	89.6	10.3	0.9	1	0.7	2	0.8	1.2	0.2	3.1	2	1	2.3	2
121	5.93	123.08062	Unknown	[M+Na]+	adduct linked to 98_[M+NH4]+	0.64	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	6.29	190715_Smp_FK180310S64C1-25m_A	123.08062:3760483 124.08397:31530746 125.08733:1385937		9.5	13.6	7.5	5.9	3.3	1.3	0.5	4.1	3.2	3.4	6.3	1.5	1	8.8	4.1	1.7	2.5	5.1	2.2	4.5	1.7	9.8	12.6	4	3.1	2.7	1.4	0.4	9.3	5.1	8.7	8.7	6.5	6.9	7.9	3.5	14.3	1.8	3.6	2.1	0.6	0.6	1	0.2	0.5	0.3	2.7	11.1	2.2	8.7
122	2.593	123.08065	Unknown	[M+H]+		0.32	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	2.88	190715_Smp_FK180310S77C1-DCM_A	123.08065:2840200 124.084:896095 125.08736:900126		2.5	0.8	1.9	2.3	1.3	1.8	0.8	3.2	1.1	3.7	2.2	1.8	0.7	0.1	0.6	0.2	0.8	6	1	1.1	5.5	0.9	2.4	0.2	1.2	3	0.3	3.5	3.5	1.8	1.7	2.2	3.4	0.8	1.6	1.8	4.9	2.4	0.7	1.1	5.3	1.3	0.7	4.4	2.2	0.6	4	1.9	1.4	2.7
123	9.799	123.0807	Unknown	[M+H]+		0.58	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	5.32	190715_Poo_TruePooFK180310_DDApos20	123.08067:1074439 124.08402:508056 125.08738:413733	58.99855:66736 61.61412:10694 67.05498:24650 67.29869:8489 71.49648:9782 72.19476:9084 73.30442:8105 74.79583:8947 77.00913:40792 79.0549:17664 81.07057:61438 82.01441:1835697 84.01328:7978 95.08595:52928 100.02481:9612204 102.02904:30614 104.60349:9509 105.07013:14133 108.05758:13345 118.03519:4295810 120.03943:12647 123.0406:361054 123.05548:15843 123.08068:1406117 123.09997:648015 123.11703:55467	0.2	0.1	0.8	6.4	1	2.2	0.4	1	1.4	13	3.6	8.3	0.9	1.4	0.5	0.7	8.7	6.2	1.9	13	16.3	10.3	0.8	1.4	12.9	11.2	6.8	1.7	13	13.3	12.4	0.5	0.3	12.1	10.5	5.3	0.9	10.6	0.9	0.2	1.5	0.7	0.4	1.8	1	2	1.2	2.1	5	1.6
124	5.872	123.10289	w/o MS2:"Ingalls_DL-Proline, D7"	[M+H]+		0.56	False	9.6	123.1147					530	True	True	False		False	False	null	null	89.4	99.9	null	null	null	35.02	190715_Smp_FK180310S64C1-DCM_C	123.10289:1841688 124.10624:35025392 125.1096:677155		65.3	2.6	17.1	84.8	25.7	21.4	7.4	53.2	52.8	68.3	20.1	4.6	50.1	14.2	8.3	5.5	10.3	80.5	7.7	6.1	78.3	79.5	81	14.5	10.9	45.2	62.3	91.2	73.8	15.3	12.3	15.8	12.3	73.9	83.4	19	53	41.5	73.2	13.2	0.6	1.4	22.9	0.6	1.7	0.8	2.7	30.7	3	34
125	7.808	123.11477	Unknown	[M+Na]+	adduct linked to 48_[M+H]+	0.66	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	80	36.71	190715_Poo_TruePooFK180310_DDApos35	123.1147:2860783 124.11805:220456 125.12141:311690	50.43307:7953 52.5146:8227 55.05503:9056 57.07066:8801 58.12265:7856 58.99874:35959 59.96349:7806 60.30894:7876 62.86689:7942 62.92339:8757 63.00719:11593 64.01506:11406 67.05499:71112 77.00914:24498 77.10973:1272539 79.05489:14148 81.07051:103417 82.0144:760774 84.26063:8027 95.04986:16312 95.06083:7472 95.08607:122162 100.02481:3932672 100.07652:9702 102.02904:17902 105.07033:22615 108.05741:21207 117.96614:7863 118.0352:1883123 123.0278:38841 123.04052:197481 123.08067:2483531 123.09998:845313 123.11458:544373	52.1	69	35.1	45.4	0.1	37.9	8.6	36.4	37.4	39.5	3.1	1.2	48	44.2	22.4	20.3	44.8	44.4	39.7	42.2	55.8	42.2	45.2	44	37.5	44.1	25.7	51.9	0.5	32	41	50.4	48.3	39.2	31.7	8.6	42.5	25.4	44.4	41.5	0.2	0.1	29.1	49.1	0.4	0.3	21	44.2	34.9	36.8
126	3.42	124.03947	Unknown	[M+H]+	similar chromatogram in higher mz_252	0.44	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	33.71	190715_Std_4uMStdsMix2InH2O_1	124.03947:59633248 125.04282:5166243 126.04618:583934		0.2	3.9	12.8	9	0.2	0.1	0	3	2.2	0.2	0.2	5.2	0.1	0.1	0.2	0.2	3.8	2.7	22.1	0.1	10.6	0.5	4.2	8.2	6.6	1.1	3	0.5	0.7	0.1	9.8	0.3	0	0.1	0.2	3.4	3	0.3	0.8	1	0.1	0.3	7	5.6	239.3	153.8	156.3	66.1	5.3	0.2
127	9.773	124.04128	w/o MS2:Ingalls_Vitamin B3	[M+NH4]+	adduct linked to 220_[M+K]+	0.84	False	3.81	124.0394					530	True	True	False		False	False	null	null	99.7	99.8	null	null	null	20.64	190715_Std_H2OinMatrix_2	124.04128:9961167 125.04463:9435996 126.04799:426892		14.6	7.7	22.5	0.8	34.9	37.3	34.8	19.5	17.8	21.5	39	32.9	28.7	27.6	23.3	1.7	20.5	15.6	25.5	17.1	13.9	17.4	16.8	4.7	17	20.9	0.7	17.5	20.7	20.1	14.2	15.8	19.2	30.7	25.2	22.2	18.1	17.9	24.2	20.4	1.6	0.6	18.3	21.1	0.9	0.8	13.1	9.8	15.1	14.1
128	14.099	124.04131	Unknown	[M+H]+		0.54	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	4.9	190715_Std_H2OinMatrix_2	124.04131:8328196 125.04466:8082370 126.04802:442330		12.6	2.9	0.8	6	0.5	0.5	0.4	0.7	0.5	1.8	0.7	0.6	0.7	12.6	4.1	1.3	1.4	0.6	2.1	0.7	3.9	8.6	7.3	2.1	3.9	1.7	0.8	3.4	6.4	7.7	6	4.6	9.2	3.4	12.8	9.2	6.3	4.3	0.8	8.5	1.3	1.4	6.4	14.7	0.6	2.4	6.1	15.7	8.1	1
129	10.255	124.08709	Unknown	[M+H]+		0.22	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	7.5	190715_Smp_FK180310S64C1-DCM_C	124.08709:863008 125.09044:814777 126.0938:1341605		4.1	0.8	1.2	0.5	1.5	3.5	8.4	4.2	1.9	0.8	1	1	6.2	0.9	1.2	1.5	1.1	0.8	0.2	0.5	0.5	5.3	0.2	1.6	1.1	1.1	12.9	5.9	13.1	1.1	5.3	1.3	1.9	0.1	1.6	0.7	8.4	0.6	11.8	1.3	0.6	0.5	1.8	1.1	1.1	2.1	2.4	1.5	0.2	3.4
130	6.008	124.10019	Unknown	[M+H]+		0.92	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	96.81	190715_Poo_TruePooFK180310_DDApos20	124.10033:28975136 125.10368:371766 126.10704:119839	51.25562:14093 60.23838:13727 62.06922:18817 62.07301:2534324 63.08083:4090665 65.05734:14683 74.28857:14966 80.7586:14145 83.0152:45960 83.06103:20286 83.5231:17685 94.70108:14623 95.2174:15676 96.20283:13476 100.02499:44108 101.02551:208542 107.06105:29932 119.03129:23133 119.03606:75300 123.74393:46911 123.99904:23886 124.07646:567453 124.10029:46864728 124.20387:22619 124.45829:55941	58	35.6	102.1	9.6	22.5	144.3	10.1	85.8	67.9	133	14.7	216	176.2	70.5	55.6	64.9	60.8	105.5	152.1	133.1	268.8	114.5	140.1	139.7	54.3	118	93.9	182.5	123.4	74.9	46.5	134	196	208.5	145.3	128.9	71.7	72.1	194.4	12.8	0.2	0.2	43	40.7	0.1	0.2	40.7	19.6	42	28.7
131	7.484	124.11816	Unknown	[M+H]+		0.2	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	27.85	190715_Poo_QC-KM1906_F	124.11816:555367 125.12151:368727 126.12487:391034		16.8	17.3	30.7	53.8	2	4.9	6.1	25.1	19.3	21	1.7	2.9	25.7	1.2	10.7	15.6	25.5	21.9	27.7	21.8	36	22.7	22	21.8	23.6	26.7	19.3	27.9	22.9	16.1	22.9	25	23.6	22.6	25.9	48.3	25.1	19.1	27.7	29.4	2	1.9	0.9	2	2.4	2.2	2.8	1	0.3	3.1
132	9.869	126.02215	Unknown	[M+H]+	similar chromatogram in higher mz_424	0.68	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	26.28	190715_Smp_FK180310S62C1-25m_C	126.02215:3090654 127.0255:139699 128.02886:120850		0.2	9.5	26.3	0.5	14.7	12.6	43.8	19.9	46.3	19.7	3.3	15.2	22.1	0.1	19.9	14.6	23.5	37.2	49.8	12.9	54.7	15.6	17.2	15.1	27	11	36.8	11.1	13.1	34.6	3.3	12.1	12.3	35.8	24	19.7	42	1.7	12.9	19	1.4	1.1	13.6	8.6	43.6	29.9	54.2	28.4	12.6	10.5
133	9.801	126.02218	Unknown	[M+H]+		0.24	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	15.04	190715_Poo_QC-KM1906_F	126.02218:744833 127.02553:0 128.02889:36118		0.2	0.5	0.5	15.6	8.1	14.1	11.2	26.7	23.3	15.2	2	11.5	15.7	14	14.6	14.4	26	14.8	98.2	12.9	64.7	20.7	19.7	13.7	37.2	14.2	17.1	18.7	15.3	15.9	13.4	14.3	16.3	14.5	13.9	17	40	10.5	14	18.4	1.5	1.2	6.1	8.8	0.4	1	6.8	10.2	7.9	0.4
134	9.263	126.09144	Unknown	[M+H]+	similar chromatogram in higher mz_235	0.4	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	8.46	190715_Std_4uMStdsMix1InH2O_1	126.09144:872134 127.09479:393936 128.09815:153794		0.7	0.1	2	0.7	8.8	7	3.8	6	5.5	5.6	9.3	2	7.5	5.4	1.5	4.6	3.4	2.1	5.4	4.4	5.4	5.4	5.5	6.2	5.1	0.1	5	0.9	5.6	5.2	3.1	7.1	6.5	5.4	5.8	4.5	4.2	6	4.8	4.6	25.5	18.5	21.6	15.5	0.3	0.3	0.3	1.1	0.3	0.5
135	6.038	126.10295	Unknown	[M+H]+		0.62	False	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	7.87	190715_Smp_FK180310S62C1-DCM_A	126.10295:320248 127.1063:870481 128.10966:567646		11.8	7.6	4.6	5.7	7.2	3.5	4.8	5.3	1.4	4.7	1.2	1.3	9.4	4.5	1	2.7	4.9	10.1	0.9	8.1	6.9	13.8	0.9	0.9	1.9	3.6	1.6	13.7	12.1	9.7	11.7	8.7	2.1	14	10.2	7.8	9.9	5.9	7.6	6.9	1.4	0.8	1.3	0.3	2.1	0.3	3.3	2.5	6.2	5.8
136	7.223	126.13674	w/o MS2:"Ingalls_DL-Valine, D8"	[M+H]+		0.88	False	9.313	126.1366					530	True	True	False		False	False	null	null	100	100	null	null	null	28.17	190715_Smp_FK180310S62C1-DCM_B	126.13674:1061406 127.14009:56245 128.14345:9888		42.5	27.4	31.4	29	8.5	3	16.6	35.4	20.6	18.8	6.5	96.9	25.9	15.5	16.3	13.5	29	23.6	18	27	34.3	23.3	25.2	20.2	31.3	26.6	22.4	18	25.6	19.1	36.2	42.6	30.2	17.9	16.9	39.8	106.6	25.3	28.3	27.8	0.1	0	25.5	17.4	0.1	0.1	31.5	18.7	25.3	16.9
